courses_id,student_id,semester,grade,course_name,credits,departments_id,student_name,student_major,student_email,department_name,dep_building
51,57,Spring 2024,C,Fundamentals of Economics and Policy Studies,2,14,James Nelson,CS,josecastro@example.net,Economics and Policy Studies,Burns Spur
95,3580,Fall 2023,D,Classical Philosophy and Ethics,4,8,Austin Ingram,History,aaroncastillo@example.org,Political Science and International Relations,Brown Mission
193,2011,Spring 2024,B,Classical Finance and Investment Studies,4,12,William Walters,CS,schaefermary@example.org,Finance and Investment Studies,Davis Stream
142,1897,Fall 2023,D,Policy and Pharmacy and Pharmaceutical Sciences,1,19,Karen Fisher,CS,nathanmitchell@example.org,Psychology and Behavioral Sciences,Andrade Center
179,4943,Fall 2023,A,Strategies in Medicine and Biomedical Research,1,16,Janice Gray,History,jenniferford@example.net,Medicine and Biomedical Research,Brenda Prairie
69,4437,Fall 2023,B,Theories in Biological Sciences,1,2,Richard Figueroa,Physics,lharris@example.net,Biological Sciences,Ramos Hills
100,368,Fall 2023,A,Methods in Philosophy and Ethics,2,7,Alexandra Woods,History,ashley05@example.net,Philosophy and Ethics,Olsen Flats
188,4371,Spring 2024,C,Advanced Political Science and International Relations,3,8,Melissa Ray,Physics,collinsdestiny@example.org,Political Science and International Relations,Brown Mission
111,2569,Spring 2024,A,Principles of Business Administration and Management,4,11,Julie Marshall,History,mikearcher@example.com,Business Administration and Management,Page Center
168,4700,Fall 2023,B,Methods in Medicine and Biomedical Research,3,16,Ryan Pena,Math,leslie14@example.org,Medicine and Biomedical Research,Brenda Prairie
87,4642,Spring 2024,A,Ethics and Philosophy and Ethics,4,8,Benjamin Hardy,CS,ssparks@example.com,Political Science and International Relations,Brown Mission
84,2370,Fall 2023,F,Foundations of Entrepreneurship and Innovation,3,15,Briana Skinner,Math,christinamann@example.org,Entrepreneurship and Innovation,David Dale
141,4667,Spring 2024,A,Methods in Sociology and Anthropology,4,9,Angela Patel,History,ramirezmaria@example.org,Sociology and Anthropology,Cynthia Square
27,2261,Spring 2024,F,Modern Mechanical and Aerospace Engineering,3,6,Richard Nguyen,CS,cmendez@example.com,History and Cultural Studies,Brittany Corners
134,4360,Fall 2023,C,Innovations in Business Administration and Management,2,11,Robert Vang,History,jefferyjackson@example.org,Business Administration and Management,Page Center
101,769,Fall 2023,F,Theories in Mechanical and Aerospace Engineering,2,6,Jeff Reynolds,History,adamrodriguez@example.net,History and Cultural Studies,Brittany Corners
18,184,Fall 2023,D,Policy and Philosophy and Ethics,3,8,Jeff Hayes,Physics,williamsjennifer@example.com,Political Science and International Relations,Brown Mission
106,4518,Fall 2023,F,Applications of Mechanical and Aerospace Engineering,3,6,Daniel Melendez,Math,steeledanielle@example.com,History and Cultural Studies,Brittany Corners
30,3542,Fall 2023,C,Policy and Psychology and Behavioral Sciences,4,20,John Joseph,Physics,gileswilliam@example.com,Environmental and Sustainability Studies,Brittany Mission
66,19,Fall 2023,A,Methods in Philosophy and Ethics,1,8,Marcus Leblanc,Math,davisbrandon@example.org,Political Science and International Relations,Brown Mission
96,3201,Fall 2023,C,Principles of Physics and Astronomy,3,1,Meredith Mcdaniel,CS,brian28@example.org,Physics and Astronomy,Henderson Path
3,1555,Fall 2023,D,Perspectives on Finance and Investment Studies,1,13,Amy Watson,History,megan20@example.com,Marketing and Digital Strategy,Robinson Island
164,1324,Fall 2023,D,Applications of Medicine and Biomedical Research,4,16,Colleen Thompson,History,morrisjaclyn@example.net,Medicine and Biomedical Research,Brenda Prairie
132,3261,Fall 2023,D,Principles of Marketing and Digital Strategy,4,13,Karen Henderson,History,jamesmartinez@example.net,Marketing and Digital Strategy,Robinson Island
15,4684,Spring 2024,B,Advanced Sociology and Anthropology,1,10,Brad Hall,History,davisjeffrey@example.net,Linguistics and Modern Languages,Dana Cove
130,4740,Fall 2023,A,Applications of Biological Sciences,3,2,Lee Morgan,History,jenny35@example.org,Biological Sciences,Ramos Hills
5,1776,Fall 2023,D,Applications of Economics and Policy Studies,3,14,Brian Sims,Physics,stephanie88@example.org,Economics and Policy Studies,Burns Spur
100,2620,Fall 2023,B,Methods in Philosophy and Ethics,2,7,James Palmer,Math,scastaneda@example.net,Philosophy and Ethics,Olsen Flats
186,568,Spring 2024,B,Fundamentals of Pharmacy and Pharmaceutical Sciences,2,18,Stephanie Obrien,History,kristopher01@example.net,Pharmacy and Pharmaceutical Sciences,Bradford Ferry
181,761,Spring 2024,B,Classical Linguistics and Modern Languages,1,10,Caitlyn Adams,History,mjenkins@example.org,Linguistics and Modern Languages,Dana Cove
122,3465,Spring 2024,F,Methods in Nursing and Public Health,3,17,Joshua Lara,History,aaron64@example.com,Nursing and Public Health,Campos Squares
29,2903,Fall 2023,B,Policy and Political Science and International Relations,1,9,Billy Johnson,Math,jacqueline53@example.org,Sociology and Anthropology,Cynthia Square
57,783,Spring 2024,B,Innovations in Chemistry and Materials Science,1,4,Melissa Duran,History,qmitchell@example.org,Computer Science and Artificial Intelligence,Bowman Burg
112,701,Fall 2023,F,Introduction to Business Administration and Management,1,11,Evan Davenport,CS,jason99@example.org,Business Administration and Management,Page Center
156,3600,Fall 2023,C,Modern Mechanical and Aerospace Engineering,4,5,Douglas Mckenzie,Physics,nholloway@example.com,Mechanical and Aerospace Engineering,Malone Turnpike
56,4656,Spring 2024,F,Modern History and Cultural Studies,2,7,Ashley Phillips,History,jeremiahward@example.com,Philosophy and Ethics,Olsen Flats
96,2176,Spring 2024,F,Principles of Physics and Astronomy,3,1,Cynthia Smith,CS,calvinroman@example.net,Physics and Astronomy,Henderson Path
32,2502,Fall 2023,F,Policy and Computer Science and Artificial Intelligence,4,5,Theresa Ramos,Math,justin47@example.com,Mechanical and Aerospace Engineering,Malone Turnpike
87,4530,Spring 2024,B,Ethics and Philosophy and Ethics,4,8,Hector Fox,CS,hannah98@example.org,Political Science and International Relations,Brown Mission
30,485,Fall 2023,D,Policy and Psychology and Behavioral Sciences,4,20,Sandra Ross,Physics,kschmitt@example.net,Environmental and Sustainability Studies,Brittany Mission
99,1700,Fall 2023,A,Methods in Mechanical and Aerospace Engineering,2,5,Richard Williams,History,ttaylor@example.net,Mechanical and Aerospace Engineering,Malone Turnpike
189,3317,Spring 2024,F,Fundamentals of Biological Sciences,2,2,Nathaniel Williams,CS,nelsonnicholas@example.org,Biological Sciences,Ramos Hills
104,2994,Fall 2023,F,Applications of Nursing and Public Health,4,17,Michelle Young,Physics,johnathan24@example.net,Nursing and Public Health,Campos Squares
91,3701,Fall 2023,D,Strategies in Philosophy and Ethics,1,8,Kyle Mitchell,CS,gilbertjodi@example.org,Political Science and International Relations,Brown Mission
195,2276,Fall 2023,D,Principles of Linguistics and Modern Languages,4,10,Adam Jackson,History,bwhite@example.com,Linguistics and Modern Languages,Dana Cove
13,2526,Spring 2024,B,Perspectives on Biological Sciences,2,3,Joanne Gonzales,Physics,barryjames@example.com,Chemistry and Materials Science,Robbins Common
153,901,Fall 2023,F,Classical Psychology and Behavioral Sciences,3,19,William Christensen,Physics,amy09@example.com,Psychology and Behavioral Sciences,Andrade Center
113,3764,Fall 2023,F,Ethics and Pharmacy and Pharmaceutical Sciences,3,19,Brittany Gray,History,ycisneros@example.net,Psychology and Behavioral Sciences,Andrade Center
169,2502,Fall 2023,F,Strategies in Pharmacy and Pharmaceutical Sciences,1,18,Theresa Ramos,Math,justin47@example.com,Pharmacy and Pharmaceutical Sciences,Bradford Ferry
179,3431,Fall 2023,D,Strategies in Medicine and Biomedical Research,1,16,Michael Taylor,Physics,michaeltaylor@example.com,Medicine and Biomedical Research,Brenda Prairie
135,1896,Spring 2024,F,Perspectives on Mechanical and Aerospace Engineering,3,6,Shane Jackson,Math,jack83@example.com,History and Cultural Studies,Brittany Corners
159,3913,Fall 2023,D,Classical Nursing and Public Health,2,17,Belinda Henson,CS,swilliams@example.net,Nursing and Public Health,Campos Squares
195,3392,Spring 2024,C,Principles of Linguistics and Modern Languages,4,10,David Griffin,Physics,kelly14@example.com,Linguistics and Modern Languages,Dana Cove
3,172,Fall 2023,C,Perspectives on Finance and Investment Studies,1,13,Alejandra Stout,CS,amooney@example.org,Marketing and Digital Strategy,Robinson Island
88,1110,Fall 2023,F,Perspectives on Philosophy and Ethics,3,7,Angel Miller,CS,kristin82@example.org,Philosophy and Ethics,Olsen Flats
176,2271,Spring 2024,C,Research in Sociology and Anthropology,2,9,Anthony Williams,CS,cookkenneth@example.com,Sociology and Anthropology,Cynthia Square
63,1659,Fall 2023,B,Case Studies in Economics and Policy Studies,4,15,Lucas Garcia,Physics,hfrazier@example.com,Entrepreneurship and Innovation,David Dale
97,2922,Fall 2023,C,Principles of Sociology and Anthropology,1,10,Vincent Smith,History,pcross@example.net,Linguistics and Modern Languages,Dana Cove
176,2839,Spring 2024,B,Research in Sociology and Anthropology,2,9,Thomas Hall,CS,williamskimberly@example.net,Sociology and Anthropology,Cynthia Square
148,4706,Spring 2024,F,Introduction to History and Cultural Studies,2,6,Madeline Carter,Physics,rhonda11@example.net,History and Cultural Studies,Brittany Corners
150,2191,Fall 2023,B,Introduction to Entrepreneurship and Innovation,3,15,Susan Ross,History,zrichardson@example.net,Entrepreneurship and Innovation,David Dale
41,3795,Spring 2024,A,History of Entrepreneurship and Innovation,3,16,Lindsey Curry,Math,christopheranderson@example.net,Medicine and Biomedical Research,Brenda Prairie
117,3907,Fall 2023,A,Policy and Chemistry and Materials Science,3,4,Heather Barber,Physics,rachel23@example.net,Computer Science and Artificial Intelligence,Bowman Burg
119,3811,Fall 2023,F,Contemporary Issues in Pharmacy and Pharmaceutical Sciences,3,18,Deborah Rodriguez,Physics,matthewburke@example.org,Pharmacy and Pharmaceutical Sciences,Bradford Ferry
153,3116,Spring 2024,C,Classical Psychology and Behavioral Sciences,3,19,Barbara Stephenson,Physics,montgomeryrichard@example.net,Psychology and Behavioral Sciences,Andrade Center
35,456,Spring 2024,F,Theories in Economics and Policy Studies,2,15,Jennifer Becker,CS,christinecarter@example.net,Entrepreneurship and Innovation,David Dale
166,1266,Fall 2023,A,Policy and Chemistry and Materials Science,2,3,Steven Jackson,Physics,michael98@example.org,Chemistry and Materials Science,Robbins Common
38,2366,Spring 2024,A,Ethics and Medicine and Biomedical Research,4,17,Martin Gonzalez,Physics,wdunn@example.net,Nursing and Public Health,Campos Squares
53,184,Fall 2023,C,Applications of Mechanical and Aerospace Engineering,4,6,Jeff Hayes,Physics,williamsjennifer@example.com,History and Cultural Studies,Brittany Corners
40,2507,Fall 2023,B,Theories in History and Cultural Studies,4,7,Rebecca Dean,CS,waderhonda@example.net,Philosophy and Ethics,Olsen Flats
2,4594,Spring 2024,C,Case Studies in Marketing and Digital Strategy,2,14,John Mccarthy,Math,romancasey@example.com,Economics and Policy Studies,Burns Spur
154,767,Spring 2024,D,Policy and Environmental and Sustainability Studies,2,20,Adam Ross,Physics,scottstewart@example.com,Environmental and Sustainability Studies,Brittany Mission
30,803,Spring 2024,F,Policy and Psychology and Behavioral Sciences,4,20,Joshua Bell,Math,cynthia59@example.com,Environmental and Sustainability Studies,Brittany Mission
65,4050,Spring 2024,F,Principles of Chemistry and Materials Science,1,4,Isabel Miller,History,robinnelson@example.org,Computer Science and Artificial Intelligence,Bowman Burg
124,3189,Spring 2024,F,Advanced Physics and Astronomy,4,1,Jessica Cortez DDS,CS,rmartin@example.net,Physics and Astronomy,Henderson Path
96,1415,Spring 2024,F,Principles of Physics and Astronomy,3,1,Valerie Stephens,History,tclark@example.net,Physics and Astronomy,Henderson Path
22,3633,Fall 2023,F,Advanced Political Science and International Relations,3,9,Francis Williams,History,phillip25@example.com,Sociology and Anthropology,Cynthia Square
77,2210,Fall 2023,F,Introduction to Mechanical and Aerospace Engineering,2,6,Jason Bray,CS,jerrymason@example.org,History and Cultural Studies,Brittany Corners
143,3908,Fall 2023,C,Strategies in Marketing and Digital Strategy,2,13,Paul Trujillo,Math,phyllismoran@example.org,Marketing and Digital Strategy,Robinson Island
3,1627,Fall 2023,A,Perspectives on Finance and Investment Studies,1,13,Melissa Kennedy,Math,sanchezkevin@example.org,Marketing and Digital Strategy,Robinson Island
17,3377,Spring 2024,B,Experimental Physics and Astronomy,4,1,Michael Reynolds,History,marissaoliver@example.org,Physics and Astronomy,Henderson Path
108,4696,Fall 2023,B,History of Sociology and Anthropology,4,10,Eric Williams,Physics,unichols@example.net,Linguistics and Modern Languages,Dana Cove
14,3991,Spring 2024,F,Advanced History and Cultural Studies,3,7,Dr. Jennifer Campbell,CS,rhondamartin@example.org,Philosophy and Ethics,Olsen Flats
176,2681,Spring 2024,C,Research in Sociology and Anthropology,2,9,Maria Howard,Math,kellychen@example.org,Sociology and Anthropology,Cynthia Square
22,4406,Spring 2024,A,Advanced Political Science and International Relations,3,9,Kelsey Wright,CS,achurch@example.org,Sociology and Anthropology,Cynthia Square
32,2947,Fall 2023,D,Policy and Computer Science and Artificial Intelligence,4,5,Kendra Christian,History,mcgrathtyrone@example.com,Mechanical and Aerospace Engineering,Malone Turnpike
130,4938,Fall 2023,D,Applications of Biological Sciences,3,2,Amanda French,CS,katiecisneros@example.net,Biological Sciences,Ramos Hills
179,3972,Spring 2024,D,Strategies in Medicine and Biomedical Research,1,16,Anna Mccoy,Math,tracyroach@example.org,Medicine and Biomedical Research,Brenda Prairie
33,4761,Fall 2023,B,Introduction to Entrepreneurship and Innovation,1,16,Madison Smith,History,amcintyre@example.net,Medicine and Biomedical Research,Brenda Prairie
1,1489,Fall 2023,D,Classical Physics and Astronomy,4,1,Hunter Singh,CS,markherrera@example.org,Physics and Astronomy,Henderson Path
142,4469,Spring 2024,B,Policy and Pharmacy and Pharmaceutical Sciences,1,19,Matthew Potts,CS,maliklutz@example.com,Psychology and Behavioral Sciences,Andrade Center
142,2958,Spring 2024,A,Policy and Pharmacy and Pharmaceutical Sciences,1,19,Angela Jimenez,History,lopezmiguel@example.com,Psychology and Behavioral Sciences,Andrade Center
106,3381,Fall 2023,B,Applications of Mechanical and Aerospace Engineering,3,6,Kendra Jenkins,History,cmorgan@example.com,History and Cultural Studies,Brittany Corners
179,1779,Fall 2023,F,Strategies in Medicine and Biomedical Research,1,16,Jessica Bowen,Physics,martinezricky@example.org,Medicine and Biomedical Research,Brenda Prairie
5,3103,Spring 2024,F,Applications of Economics and Policy Studies,3,14,Sherry Peters,History,alex36@example.net,Economics and Policy Studies,Burns Spur
77,1608,Spring 2024,A,Introduction to Mechanical and Aerospace Engineering,2,6,William Walker,Physics,michelebraun@example.org,History and Cultural Studies,Brittany Corners
